ticker,date,open,high,low,close
DKKCNY,1984-01-09,0.36101,0.36101,0.36101,0.36101
DKKCNY,1984-01-16,0.369,0.369,0.369,0.369
DKKCNY,1984-01-23,0.369,0.369,0.369,0.369
DKKCNY,1984-01-30,0.369,0.369,0.369,0.369
DKKCNY,1984-02-06,0.369,0.369,0.369,0.369
DKKCNY,1984-02-13,0.369,0.369,0.369,0.369
DKKCNY,1984-02-20,0.37736,0.37736,0.37736,0.37736
DKKCNY,1984-03-01,0.36066,0.36066,0.36066,0.36066
DKKCNY,1984-03-05,0.36789,0.36789,0.36789,0.36789
DKKCNY,1984-03-12,0.40816,0.40816,0.40816,0.40816
DKKCNY,1984-03-19,0.40816,0.40816,0.40816,0.40816
DKKCNY,1984-03-26,0.37415,0.37415,0.37415,0.37415
DKKCNY,1984-04-02,0.36789,0.36789,0.36789,0.36789
DKKCNY,1984-04-09,0.37415,0.37415,0.37415,0.37415
DKKCNY,1984-04-16,0.37415,0.37415,0.37415,0.37415
DKKCNY,1984-04-24,0.37415,0.37415,0.37415,0.37415
DKKCNY,1984-05-02,0.38194,0.38194,0.38194,0.38194
DKKCNY,1984-05-07,0.38194,0.38194,0.38194,0.38194
DKKCNY,1984-05-14,0.38194,0.38194,0.38194,0.38194
DKKCNY,1984-05-21,0.39007,0.39007,0.39007,0.39007
DKKCNY,1984-05-28,0.39007,0.39007,0.39007,0.39007
DKKCNY,1984-06-04,0.38194,0.38194,0.38194,0.38194
DKKCNY,1984-06-11,0.39007,0.39007,0.39007,0.39007
DKKCNY,1984-06-18,0.39007,0.39007,0.39007,0.39007
DKKCNY,1984-06-25,0.39007,0.39007,0.39007,0.39007
DKKCNY,1984-07-02,0.39007,0.39007,0.39007,0.39007
DKKCNY,1984-07-09,0.39711,0.39711,0.39711,0.39711
DKKCNY,1984-07-16,0.39711,0.39711,0.39711,0.39711
DKKCNY,1984-07-23,0.39711,0.39711,0.39711,0.39711
DKKCNY,1984-07-30,0.4059,0.4059,0.4059,0.4059
DKKCNY,1984-08-06,0.39711,0.39711,0.39711,0.39711
DKKCNY,1984-08-13,0.41509,0.41509,0.41509,0.41509
DKKCNY,1984-08-20,0.4059,0.4059,0.4059,0.4059
DKKCNY,1984-08-27,0.41509,0.41509,0.41509,0.41509
DKKCNY,1984-09-01,0.41667,0.41667,0.41667,0.41667
DKKCNY,1984-09-10,0.43321,0.43321,0.43321,0.43321
DKKCNY,1984-09-17,0.39711,0.39711,0.39711,0.39711
DKKCNY,1984-09-24,0.39711,0.39711,0.39711,0.39711
DKKCNY,1984-10-01,0.4059,0.4059,0.4059,0.4059
DKKCNY,1984-10-08,0.4059,0.4059,0.4059,0.4059
DKKCNY,1984-10-15,0.41509,0.41509,0.41509,0.41509
DKKCNY,1984-10-22,0.41509,0.41509,0.41509,0.41509
DKKCNY,1984-10-29,0.4059,0.4059,0.4059,0.4059
DKKCNY,1984-11-05,0.39711,0.39711,0.39711,0.39711
DKKCNY,1984-11-12,0.4428,0.4428,0.4428,0.4428
DKKCNY,1984-11-19,0.46154,0.46154,0.46154,0.46154
DKKCNY,1984-11-26,0.47244,0.47244,0.47244,0.47244
DKKCNY,1984-12-01,0.42308,0.42308,0.42308,0.42308
DKKCNY,1984-12-10,0.43307,0.43307,0.43307,0.43307
DKKCNY,1984-12-17,0.43307,0.43307,0.43307,0.43307
DKKCNY,1984-12-24,0.43307,0.43307,0.43307,0.43307
DKKCNY,1985-01-01,0.43321,0.43321,0.43321,0.43321
DKKCNY,1985-01-07,0.43321,0.43321,0.43321,0.43321
DKKCNY,1985-01-14,0.43321,0.43321,0.43321,0.43321
DKKCNY,1985-01-21,0.43321,0.43321,0.43321,0.43321
DKKCNY,1985-01-28,0.43321,0.43321,0.43321,0.43321
DKKCNY,1985-02-04,0.43321,0.43321,0.43321,0.43321
DKKCNY,1985-02-11,0.42553,0.42553,0.42553,0.42553
DKKCNY,1985-02-18,0.42553,0.42553,0.42553,0.42553
DKKCNY,1985-02-25,0.42553,0.42553,0.42553,0.42553
DKKCNY,1985-03-04,0.43321,0.43321,0.43321,0.43321
DKKCNY,1985-03-11,0.42553,0.42553,0.42553,0.42553
DKKCNY,1985-03-18,0.43321,0.43321,0.43321,0.43321
DKKCNY,1985-03-25,0.43321,0.43321,0.43321,0.43321
DKKCNY,1985-03-29,0.43321,0.43321,0.43321,0.43321
DKKCNY,1985-04-01,0.43321,0.43321,0.43321,0.43321
DKKCNY,1985-04-09,0.4428,0.4428,0.4428,0.4428
DKKCNY,1985-04-15,0.43321,0.43321,0.43321,0.43321
DKKCNY,1985-04-22,0.4797,0.4797,0.4797,0.4797
DKKCNY,1985-04-29,0.45283,0.45283,0.45283,0.45283
DKKCNY,1985-05-06,0.4428,0.4428,0.4428,0.4428
DKKCNY,1985-05-13,0.43321,0.43321,0.43321,0.43321
DKKCNY,1985-05-20,0.4428,0.4428,0.4428,0.4428
DKKCNY,1985-05-27,0.4428,0.4428,0.4428,0.4428
DKKCNY,1985-06-01,0.44164,0.44164,0.44164,0.44164
DKKCNY,1985-06-10,0.45016,0.45016,0.45016,0.45016
DKKCNY,1985-06-17,0.44164,0.44164,0.44164,0.44164
DKKCNY,1985-06-24,0.45016,0.45016,0.45016,0.45016
DKKCNY,1985-07-01,0.45016,0.45016,0.45016,0.45016
DKKCNY,1985-07-08,0.45016,0.45016,0.45016,0.45016
DKKCNY,1985-07-15,0.48232,0.48232,0.48232,0.48232
DKKCNY,1985-07-23,0.4918,0.4918,0.4918,0.4918
DKKCNY,1985-07-29,0.5017,0.5017,0.5017,0.5017
DKKCNY,1985-08-05,0.5017,0.5017,0.5017,0.5017
DKKCNY,1985-08-12,0.5017,0.5017,0.5017,0.5017
DKKCNY,1985-08-19,0.5017,0.5017,0.5017,0.5017
DKKCNY,1985-08-26,0.5017,0.5017,0.5017,0.5017
DKKCNY,1985-09-02,0.5017,0.5017,0.5017,0.5017
DKKCNY,1985-09-09,0.5102,0.5102,0.5102,0.5102
DKKCNY,1985-09-16,0.5017,0.5017,0.5017,0.5017
DKKCNY,1985-09-23,0.5102,0.5102,0.5102,0.5102
DKKCNY,1985-09-30,0.5208,0.5208,0.5208,0.5208
DKKCNY,1985-10-07,0.5674,0.5674,0.5674,0.5674
DKKCNY,1985-10-14,0.5674,0.5674,0.5674,0.5674
DKKCNY,1985-10-21,0.5776,0.5776,0.5776,0.5776
DKKCNY,1985-10-28,0.6038,0.6038,0.6038,0.6038
DKKCNY,1985-11-04,0.6038,0.6038,0.6038,0.6038
DKKCNY,1985-11-11,0.6038,0.6038,0.6038,0.6038
DKKCNY,1985-11-18,0.6038,0.6038,0.6038,0.6038
DKKCNY,1985-11-25,0.6038,0.6038,0.6038,0.6038
DKKCNY,1985-12-02,0.6154,0.6154,0.6154,0.6154
DKKCNY,1985-12-09,0.6154,0.6154,0.6154,0.6154
DKKCNY,1985-12-16,0.6154,0.6154,0.6154,0.6154
DKKCNY,1985-12-23,0.6154,0.6154,0.6154,0.6154
DKKCNY,1986-01-01,0.6154,0.6154,0.6154,0.6154
DKKCNY,1986-01-06,0.6154,0.6154,0.6154,0.6154
DKKCNY,1986-01-13,0.6154,0.6154,0.6154,0.6154
DKKCNY,1986-01-20,0.6154,0.6154,0.6154,0.6154
DKKCNY,1986-01-27,0.6154,0.6154,0.6154,0.6154
DKKCNY,1986-02-01,0.6355,0.6355,0.6355,0.6355
DKKCNY,1986-02-10,0.6355,0.6355,0.6355,0.6355
