ticker,date,open,high,low,close
NOKCAD,1984-01-02,0.16052,0.16052,0.16052,0.16052
NOKCAD,1984-01-09,0.1597,0.1597,0.1597,0.1597
NOKCAD,1984-01-16,0.15767,0.15767,0.15767,0.15767
NOKCAD,1984-01-23,0.15951,0.15951,0.15951,0.15951
NOKCAD,1984-01-30,0.15809,0.15809,0.15809,0.15809
NOKCAD,1984-02-06,0.15878,0.15878,0.15878,0.15878
NOKCAD,1984-02-13,0.15931,0.15931,0.15931,0.15931
NOKCAD,1984-02-20,0.16057,0.16057,0.16057,0.16057
NOKCAD,1984-03-01,0.16296,0.16296,0.16296,0.16296
NOKCAD,1984-03-05,0.16678,0.16678,0.16678,0.16678
NOKCAD,1984-03-12,0.16915,0.16915,0.16915,0.16915
NOKCAD,1984-03-19,0.17083,0.17083,0.17083,0.17083
NOKCAD,1984-03-26,0.16886,0.16886,0.16886,0.16886
NOKCAD,1984-04-02,0.17109,0.17109,0.17109,0.17109
NOKCAD,1984-04-09,0.16914,0.16914,0.16914,0.16914
NOKCAD,1984-04-16,0.169,0.169,0.169,0.169
NOKCAD,1984-04-24,0.16877,0.16877,0.16877,0.16877
NOKCAD,1984-05-02,0.16701,0.16701,0.16701,0.16701
NOKCAD,1984-05-07,0.16669,0.16669,0.16669,0.16669
NOKCAD,1984-05-14,0.16533,0.16533,0.16533,0.16533
NOKCAD,1984-05-21,0.16473,0.16473,0.16473,0.16473
NOKCAD,1984-05-28,0.1657,0.1657,0.1657,0.1657
NOKCAD,1984-06-04,0.16597,0.16597,0.16597,0.16597
NOKCAD,1984-06-11,0.16908,0.16908,0.16908,0.16908
NOKCAD,1984-06-18,0.16761,0.16761,0.16761,0.16761
NOKCAD,1984-06-25,0.1663,0.1663,0.1663,0.1663
NOKCAD,1984-07-02,0.16496,0.16496,0.16496,0.16496
NOKCAD,1984-07-09,0.16345,0.16345,0.16345,0.16345
NOKCAD,1984-07-16,0.16281,0.16281,0.16281,0.16281
NOKCAD,1984-07-23,0.16179,0.16179,0.16179,0.16179
NOKCAD,1984-07-30,0.15917,0.15917,0.15917,0.15917
NOKCAD,1984-08-06,0.15766,0.15766,0.15766,0.15766
NOKCAD,1984-08-13,0.15687,0.15687,0.15687,0.15687
NOKCAD,1984-08-20,0.15703,0.15703,0.15703,0.15703
NOKCAD,1984-08-27,0.15702,0.15702,0.15702,0.15702
NOKCAD,1984-09-01,0.15696,0.15696,0.15696,0.15696
NOKCAD,1984-09-10,0.15495,0.15495,0.15495,0.15495
NOKCAD,1984-09-17,0.15454,0.15454,0.15454,0.15454
NOKCAD,1984-09-24,0.15168,0.15168,0.15168,0.15168
NOKCAD,1984-10-01,0.14931,0.14931,0.14931,0.14931
NOKCAD,1984-10-08,0.14948,0.14948,0.14948,0.14948
NOKCAD,1984-10-15,0.14901,0.14901,0.14901,0.14901
NOKCAD,1984-10-22,0.14716,0.14716,0.14716,0.14716
NOKCAD,1984-10-29,0.14829,0.14829,0.14829,0.14829
NOKCAD,1984-11-05,0.1491,0.1491,0.1491,0.1491
NOKCAD,1984-11-12,0.15279,0.15279,0.15279,0.15279
NOKCAD,1984-11-19,0.15352,0.15352,0.15352,0.15352
NOKCAD,1984-11-26,0.15152,0.15152,0.15152,0.15152
NOKCAD,1984-12-01,0.14919,0.14919,0.14919,0.14919
NOKCAD,1984-12-10,0.14818,0.14818,0.14818,0.14818
NOKCAD,1984-12-17,0.14819,0.14819,0.14819,0.14819
NOKCAD,1984-12-24,0.14767,0.14767,0.14767,0.14767
NOKCAD,1985-01-01,0.14608,0.14608,0.14608,0.14608
NOKCAD,1985-01-07,0.14491,0.14491,0.14491,0.14491
NOKCAD,1985-01-14,0.1452,0.1452,0.1452,0.1452
NOKCAD,1985-01-21,0.14337,0.14337,0.14337,0.14337
NOKCAD,1985-01-28,0.1437,0.1437,0.1437,0.1437
NOKCAD,1985-02-04,0.14463,0.14463,0.14463,0.14463
NOKCAD,1985-02-11,0.14377,0.14377,0.14377,0.14377
NOKCAD,1985-02-18,0.14244,0.14244,0.14244,0.14244
NOKCAD,1985-02-25,0.14166,0.14166,0.14166,0.14166
NOKCAD,1985-03-04,0.14494,0.14494,0.14494,0.14494
NOKCAD,1985-03-11,0.14315,0.14315,0.14315,0.14315
NOKCAD,1985-03-18,0.14545,0.14545,0.14545,0.14545
NOKCAD,1985-03-25,0.14566,0.14566,0.14566,0.14566
NOKCAD,1985-03-29,0.15074,0.15074,0.15074,0.15074
NOKCAD,1985-04-01,0.15139,0.15139,0.15139,0.15139
NOKCAD,1985-04-09,0.1527,0.1527,0.1527,0.1527
NOKCAD,1985-04-15,0.15181,0.15181,0.15181,0.15181
NOKCAD,1985-04-22,0.15671,0.15671,0.15671,0.15671
NOKCAD,1985-04-29,0.15437,0.15437,0.15437,0.15437
NOKCAD,1985-05-06,0.15315,0.15315,0.15315,0.15315
NOKCAD,1985-05-13,0.15073,0.15073,0.15073,0.15073
NOKCAD,1985-05-20,0.15498,0.15498,0.15498,0.15498
NOKCAD,1985-05-27,0.15579,0.15579,0.15579,0.15579
NOKCAD,1985-06-01,0.15486,0.15486,0.15486,0.15486
NOKCAD,1985-06-10,0.15657,0.15657,0.15657,0.15657
NOKCAD,1985-06-17,0.15445,0.15445,0.15445,0.15445
NOKCAD,1985-06-24,0.15604,0.15604,0.15604,0.15604
NOKCAD,1985-07-01,0.15473,0.15473,0.15473,0.15473
NOKCAD,1985-07-08,0.15463,0.15463,0.15463,0.15463
NOKCAD,1985-07-15,0.15764,0.15764,0.15764,0.15764
NOKCAD,1985-07-23,0.16122,0.16122,0.16122,0.16122
NOKCAD,1985-07-29,0.16255,0.16255,0.16255,0.16255
NOKCAD,1985-08-05,0.16377,0.16377,0.16377,0.16377
NOKCAD,1985-08-12,0.16189,0.16189,0.16189,0.16189
NOKCAD,1985-08-19,0.16544,0.16544,0.16544,0.16544
NOKCAD,1985-08-26,0.16584,0.16584,0.16584,0.16584
NOKCAD,1985-09-02,0.16513,0.16513,0.16513,0.16513
NOKCAD,1985-09-09,0.16459,0.16459,0.16459,0.16459
NOKCAD,1985-09-16,0.16009,0.16009,0.16009,0.16009
NOKCAD,1985-09-23,0.16357,0.16357,0.16357,0.16357
NOKCAD,1985-09-30,0.16942,0.16942,0.16942,0.16942
