ticker,date,open,high,low,close
PLNBRL,1995-01-03,0.34682,0.34682,0.34682,0.34682
PLNBRL,1995-01-04,0.34631,0.34631,0.34631,0.34631
PLNBRL,1995-01-05,0.34503,0.34503,0.34503,0.34503
PLNBRL,1995-01-06,0.34408,0.34408,0.34408,0.34408
PLNBRL,1995-01-09,0.34611,0.34611,0.34611,0.34611
PLNBRL,1995-01-10,0.34618,0.34618,0.34618,0.34618
PLNBRL,1995-01-11,0.34999,0.34999,0.34999,0.34999
PLNBRL,1995-01-12,0.34749,0.34749,0.34749,0.34749
PLNBRL,1995-01-13,0.34782,0.34782,0.34782,0.34782
PLNBRL,1995-01-16,0.34834,0.34834,0.34834,0.34834
PLNBRL,1995-01-17,0.34725,0.34725,0.34725,0.34725
PLNBRL,1995-01-18,0.34768,0.34768,0.34768,0.34768
PLNBRL,1995-01-19,0.34886,0.34886,0.34886,0.34886
PLNBRL,1995-01-20,0.34744,0.34744,0.34744,0.34744
PLNBRL,1995-01-23,0.3507,0.3507,0.3507,0.3507
PLNBRL,1995-01-24,0.35093,0.35093,0.35093,0.35093
PLNBRL,1995-01-25,0.35141,0.35141,0.35141,0.35141
PLNBRL,1995-01-26,0.34901,0.34901,0.34901,0.34901
PLNBRL,1995-01-27,0.34714,0.34714,0.34714,0.34714
PLNBRL,1995-01-30,0.34798,0.34798,0.34798,0.34798
PLNBRL,1995-01-31,0.34573,0.34573,0.34573,0.34573
PLNBRL,1995-02-01,0.34659,0.34659,0.34659,0.34659
PLNBRL,1995-02-02,0.34312,0.34312,0.34312,0.34312
PLNBRL,1995-02-03,0.3434,0.3434,0.3434,0.3434
PLNBRL,1995-02-06,0.34196,0.34196,0.34196,0.34196
PLNBRL,1995-02-07,0.34035,0.34035,0.34035,0.34035
PLNBRL,1995-02-08,0.33917,0.33917,0.33917,0.33917
PLNBRL,1995-02-09,0.33803,0.33803,0.33803,0.33803
PLNBRL,1995-02-10,0.33856,0.33856,0.33856,0.33856
