ticker,date,open,high,low,close
AUDPLN,1984-01-02,0.0088,0.0088,0.0088,0.0088
AUDPLN,1984-01-09,0.0088,0.0088,0.0088,0.0088
AUDPLN,1984-01-16,0.009,0.009,0.009,0.009
AUDPLN,1984-01-23,0.0089,0.0089,0.0089,0.0089
AUDPLN,1984-01-30,0.009,0.009,0.009,0.009
AUDPLN,1984-02-06,0.0091,0.0091,0.0091,0.0091
AUDPLN,1984-02-13,0.0091,0.0091,0.0091,0.0091
AUDPLN,1984-02-20,0.0092,0.0092,0.0092,0.0092
AUDPLN,1984-03-01,0.0104,0.0104,0.0104,0.0104
AUDPLN,1984-03-05,0.0103,0.0103,0.0103,0.0103
AUDPLN,1984-03-12,0.0104,0.0104,0.0104,0.0104
AUDPLN,1984-03-19,0.0105,0.0105,0.0105,0.0105
AUDPLN,1984-03-26,0.0105,0.0105,0.0105,0.0105
AUDPLN,1984-04-02,0.0103,0.0103,0.0103,0.0103
AUDPLN,1984-04-09,0.0103,0.0103,0.0103,0.0103
AUDPLN,1984-04-16,0.01,0.01,0.01,0.01
AUDPLN,1984-04-24,0.0101,0.0101,0.0101,0.0101
AUDPLN,1984-05-02,0.0101,0.0101,0.0101,0.0101
AUDPLN,1984-05-07,0.0103,0.0103,0.0103,0.0103
AUDPLN,1984-05-14,0.0102,0.0102,0.0102,0.0102
AUDPLN,1984-05-21,0.01,0.01,0.01,0.01
AUDPLN,1984-05-28,0.01,0.01,0.01,0.01
AUDPLN,1984-06-04,0.01,0.01,0.01,0.01
AUDPLN,1984-06-11,0.0099,0.0099,0.0099,0.0099
AUDPLN,1984-06-18,0.0099,0.0099,0.0099,0.0099
AUDPLN,1984-06-25,0.0098,0.0098,0.0098,0.0098
AUDPLN,1984-07-02,0.0097,0.0097,0.0097,0.0097
AUDPLN,1984-07-09,0.0096,0.0096,0.0096,0.0096
AUDPLN,1984-07-16,0.0093,0.0093,0.0093,0.0093
AUDPLN,1984-07-23,0.0094,0.0094,0.0094,0.0094
AUDPLN,1984-07-30,0.0093,0.0093,0.0093,0.0093
AUDPLN,1984-08-06,0.0094,0.0094,0.0094,0.0094
AUDPLN,1984-08-13,0.0095,0.0095,0.0095,0.0095
AUDPLN,1984-08-20,0.0095,0.0095,0.0095,0.0095
AUDPLN,1984-08-27,0.0097,0.0097,0.0097,0.0097
AUDPLN,1984-09-01,0.0105,0.0105,0.0105,0.0105
AUDPLN,1984-09-10,0.0104,0.0104,0.0104,0.0104
AUDPLN,1984-09-17,0.0104,0.0104,0.0104,0.0104
AUDPLN,1984-09-24,0.0104,0.0104,0.0104,0.0104
AUDPLN,1984-10-01,0.0104,0.0104,0.0104,0.0104
AUDPLN,1984-10-08,0.0104,0.0104,0.0104,0.0104
AUDPLN,1984-10-15,0.0105,0.0105,0.0105,0.0105
AUDPLN,1984-10-22,0.0105,0.0105,0.0105,0.0105
AUDPLN,1984-10-29,0.0105,0.0105,0.0105,0.0105
AUDPLN,1984-11-05,0.0106,0.0106,0.0106,0.0106
AUDPLN,1984-11-12,0.0107,0.0107,0.0107,0.0107
AUDPLN,1984-11-19,0.0107,0.0107,0.0107,0.0107
AUDPLN,1984-11-26,0.0107,0.0107,0.0107,0.0107
AUDPLN,1984-12-01,0.0107,0.0107,0.0107,0.0107
AUDPLN,1984-12-10,0.0108,0.0108,0.0108,0.0108
AUDPLN,1984-12-17,0.0106,0.0106,0.0106,0.0106
AUDPLN,1984-12-24,0.0105,0.0105,0.0105,0.0105
AUDPLN,1985-01-01,0.0115,0.0115,0.0115,0.0115
AUDPLN,1985-01-07,0.0114,0.0114,0.0114,0.0114
AUDPLN,1985-01-14,0.0113,0.0113,0.0113,0.0113
AUDPLN,1985-01-21,0.0114,0.0114,0.0114,0.0114
AUDPLN,1985-01-28,0.0113,0.0113,0.0113,0.0113
AUDPLN,1985-02-04,0.0114,0.0114,0.0114,0.0114
AUDPLN,1985-02-11,0.0109,0.0109,0.0109,0.0109
